date,final_balance,profit,profit_pct,total_trades,win_rate,max_drawdown_pct,computed_atr_pct,stop_loss_pct_used,vol_threshold,confirmation,atr_mult,source_file
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,3.0,0,3.0,2025-11-21_v3_c0_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,3.0,1,1.5,2025-11-21_v3_c1_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,3.0,1,1.0,2025-11-21_v3_c1_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,3.0,1,2.0,2025-11-21_v3_c1_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,3.0,1,3.0,2025-11-21_v3_c1_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,4.0,0,1.5,2025-11-21_v4_c0_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,4.0,0,1.0,2025-11-21_v4_c0_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,4.0,0,2.0,2025-11-21_v4_c0_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,4.0,0,3.0,2025-11-21_v4_c0_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,4.0,1,1.5,2025-11-21_v4_c1_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,4.0,1,1.0,2025-11-21_v4_c1_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,4.0,1,2.0,2025-11-21_v4_c1_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,4.0,1,3.0,2025-11-21_v4_c1_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,5.0,0,1.5,2025-11-21_v5_c0_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,5.0,0,1.0,2025-11-21_v5_c0_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,5.0,0,2.0,2025-11-21_v5_c0_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,5.0,0,3.0,2025-11-21_v5_c0_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,5.0,1,1.5,2025-11-21_v5_c1_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,5.0,1,1.0,2025-11-21_v5_c1_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,5.0,1,2.0,2025-11-21_v5_c1_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,5.0,1,3.0,2025-11-21_v5_c1_a3_summary.csv
2025-11-22,1000.0,0.0,0.0,0,0.0,0.0,0.006806333156165382,0.010209499734248072,1.5,0,1.5,2025-11-22_v1.5_c0_a1.5_summary.csv
2025-11-22,1000.0,0.0,0.0,0,0.0,0.0,0.006806333156165382,0.006806333156165382,1.5,0,1.0,2025-11-22_v1.5_c0_a1_summary.csv
2025-11-22,1000.0,0.0,0.0,0,0.0,0.0,0.006806333156165382,0.013612666312330764,1.5,0,2.0,2025-11-22_v1.5_c0_a2_summary.csv
2025-11-22,1000.0,0.0,0.0,0,0.0,0.0,0.006806333156165382,0.020418999468496145,1.5,0,3.0,2025-11-22_v1.5_c0_a3_summary.csv
2025-11-22,1000.0,0.0,0.0,0,0.0,0.0,0.006806333156165382,0.010209499734248072,1.5,1,1.5,2025-11-22_v1.5_c1_a1.5_summary.csv
